@relation 'TAJO'

@attribute release numeric
@attribute fileName string
@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
9,tajo-core/src/main/java/org/apache/tajo/util/JSPUtil.java,337,131,131,3,28,195,6,15,172,6,19,192,6,19,152,5,19,3,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/function/builtin/CountRows.java,58,195,195,1,17,1105,65,65,51,3,3,102,6,6,0,0,0,1,NO
9,tajo-common/src/main/java/org/apache/tajo/datum/NumericDatum.java,39,173,173,1,12,216,18,18,144,12,12,216,18,18,72,6,6,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java,824,62,62,1,2,100,50,50,8,4,4,53,26,27,-37,-18,0,1,YES
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/SignedEval.java,114,150,150,1,12,216,18,18,1368,114,114,1368,114,114,1368,114,114,1,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/worker/Fetcher.java,190,200,200,2,34,221,6,7,68,2,3,153,4,7,-17,0,0,2,NO
9,tajo-storage/src/main/java/org/apache/tajo/storage/v2/RCFileScanner.java,300,143,143,1,12,1128,94,94,84,7,7,132,11,11,36,3,3,1,NO
9,tajo-core/src/test/java/org/apache/tajo/engine/planner/TestQueryValidation.java,55,107,107,1,21,85,4,5,632,30,52,632,30,52,632,30,52,2,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/MemSortExec.java,79,200,200,1,17,1105,65,65,17,1,1,34,2,2,0,0,0,1,NO
9,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleEngine.java,162,98,98,1,10,80,8,8,150,15,15,220,22,22,80,8,8,1,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/verifier/SyntaxErrorUtil.java,55,66,66,1,8,32,4,4,24,3,3,40,5,5,8,1,1,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/LogicalPlan.java,716,169,169,1,152,3786,24,94,8329,54,310,14949,98,646,1709,11,48,11,NO
9,tajo-core/src/test/java/org/apache/tajo/engine/planner/TestLogicalPlanner.java,1215,131,131,2,19,66,3,4,229,12,21,257,13,23,201,10,19,2,NO
9,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogUtil.java,142,150,150,2,44,464,10,23,178,4,6,236,5,7,120,2,6,3,NO
9,tajo-storage/src/main/java/org/apache/tajo/storage/index/bst/BSTIndex.java,627,143,143,2,35,667,19,27,340,9,17,644,18,30,36,1,4,3,NO
9,tajo-common/src/main/java/org/apache/tajo/SessionVars.java,249,115,115,3,27,638,23,58,61,2,4,90,3,4,32,1,4,3,NO
9,tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java,97,173,173,2,21,183,8,13,39,1,3,60,2,4,18,0,2,2,NO
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/orc/ORCAppender.java,153,58,58,2,11,359,32,130,235,21,74,320,29,94,150,13,54,3,YES
9,tajo-core/tajo-core-backend/src/main/java/tajo/client/TajoClient.java,298,200,200,1,17,527,31,31,102,6,6,119,7,7,85,5,5,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestSelectNestedRecord.java,130,62,62,1,8,16,2,2,88,11,11,88,11,11,88,11,11,1,NO
9,tajo-common/src/main/java/org/apache/tajo/datum/BlobDatum.java,167,173,173,2,24,408,17,32,108,4,5,144,6,6,72,3,4,2,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/IsNullEval.java,104,173,173,2,29,325,11,20,199,6,11,558,19,30,-160,-5,0,2,NO
9,tajo-core/src/main/java/org/apache/tajo/master/event/LocalTaskEvent.java,46,131,131,1,10,370,37,37,50,5,5,90,9,9,10,1,1,1,NO
9,tajo-core/src/main/java/org/apache/tajo/worker/TaskAttemptContext.java,357,131,131,4,42,504,12,130,422,10,24,550,13,26,294,7,22,5,YES
9,tajo-core/src/main/java/org/apache/tajo/master/container/impl/pb/TajoContainerIdPBImpl.java,100,100,100,1,10,370,37,37,1000,100,100,1000,100,100,1000,100,100,1,NO
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoRecordConverter.java,376,97,97,1,4,12,3,3,16,4,4,52,13,13,-20,-5,0,1,YES
9,tajo-client/src/main/java/org/apache/tajo/cli/ParsedResult.java,53,136,136,1,11,77,7,7,88,8,8,110,10,10,66,6,6,1,NO
9,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestUnionQuery.java,136,144,144,1,12,36,3,3,84,7,7,84,7,7,84,7,7,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/PartitionMergeScanExec.java,107,141,141,1,12,264,22,22,1284,107,107,1284,107,107,1284,107,107,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/client/TestTajoClient.java,819,62,62,1,2,100,50,50,18,9,9,24,12,12,12,6,6,1,YES
9,tajo-core/src/main/java/org/apache/tajo/engine/query/QueryContext.java,207,131,131,1,16,598,37,58,25,1,2,62,3,4,-12,0,0,2,YES
9,tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java,110,169,169,1,12,156,13,13,36,3,3,48,4,4,24,2,2,1,NO
9,tajo-core/tajo-core-storage/src/main/java/tajo/storage/StorageManager.java,630,200,200,2,85,3077,36,52,4352,51,114,11662,137,362,-2958,-34,72,5,NO
9,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/worker/TestRangeRetrieverHandler.java,368,173,173,2,24,1284,53,94,144,6,8,216,9,12,72,3,4,2,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/ExprAnnotator.java,628,144,144,2,60,348,5,8,252,4,7,492,8,12,12,0,6,5,NO
9,tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/FSDataInputChannel.java,83,81,81,1,8,32,4,4,40,5,5,48,6,6,32,4,4,1,YES
9,tajo-core/tajo-core-backend/src/test/java/tajo/TajoTestingCluster.java,563,200,200,2,51,2312,45,65,476,9,16,1156,22,36,-204,-4,0,3,NO
9,tajo-storage/src/main/java/org/apache/tajo/storage/parquet/ParquetScanner.java,119,135,135,1,11,77,7,7,11,1,1,33,3,3,-11,-1,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/DatePartFromTime.java,158,131,131,2,12,838,69,130,172,14,17,228,19,20,116,9,14,2,YES
9,tajo-storage/src/main/java/org/apache/tajo/storage/StorageUtil.java,169,143,143,2,23,283,12,17,847,36,41,1015,44,47,679,29,41,2,NO
9,tajo-core/src/main/java/org/apache/tajo/worker/TaskRunner.java,314,131,131,4,45,691,15,37,419,9,25,542,12,26,296,6,24,5,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/EvalExprNode.java,85,131,131,1,11,55,5,5,22,2,2,22,2,2,22,2,2,1,NO
9,tajo-core/src/main/java/org/apache/tajo/master/container/TajoRecords.java,39,100,100,1,10,370,37,37,390,39,39,390,39,39,390,39,39,1,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/function/builtin/MinDouble.java,52,195,195,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
9,tajo-common/src/main/java/org/apache/tajo/datum/Float8Datum.java,313,173,173,2,58,1093,18,32,898,15,59,1416,24,78,380,6,40,5,NO
9,tajo-core/tajo-core-storage/src/main/java/tajo/storage/RawFile.java,455,200,200,1,34,1649,48,52,901,26,30,1190,35,43,612,18,19,2,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java,957,62,62,1,2,100,50,50,174,87,87,216,108,108,132,66,66,1,YES
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/orc/OrcScanner.java,461,31,31,2,5,329,65,130,1394,278,461,1400,280,461,1388,277,461,2,YES
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/HashPartitioner.java,45,200,200,1,17,1105,65,65,272,16,16,272,16,16,272,16,16,1,NO
9,tajo-core/tajo-core-backend/src/test/java/tajo/BackendTestingUtil.java,142,195,195,2,51,2754,54,65,544,10,17,1547,30,63,-459,-9,1,3,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/CountValueDistinct.java,90,131,131,1,11,22,2,2,22,2,2,44,4,4,0,0,0,1,NO
9,tajo-common/src/main/java/tajo/TajoConstants.java,10,193,193,1,17,442,26,26,170,10,10,170,10,10,170,10,10,1,NO
9,tajo-plan/src/test/java/org/apache/tajo/plan/TestLogicalNode.java,76,104,104,1,2,258,129,130,20,10,10,26,13,13,14,7,7,1,YES
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinInt.java,48,131,131,1,10,230,23,23,70,7,7,430,43,43,-290,-29,0,1,NO
9,tajo-core/src/test/java/org/apache/tajo/util/history/TestHistoryWriterReader.java,264,102,102,2,26,166,6,11,640,24,64,798,30,64,482,18,64,3,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/LogicalOptimizer.java,747,200,200,1,17,527,31,31,17,1,1,34,2,2,0,0,0,1,NO
9,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/Tuple.java,80,173,173,1,17,85,5,5,51,3,3,68,4,4,34,2,2,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MaxString.java,47,131,131,1,10,230,23,23,90,9,9,520,52,52,-340,-34,0,1,NO
9,tajo-storage/src/main/java/org/apache/tajo/storage/parquet/TajoReadSupport.java,101,135,135,1,11,77,7,7,11,1,1,176,16,16,-154,-14,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalNodeVisitor.java,24,173,173,1,17,510,30,30,17,1,1,17,1,1,17,1,1,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestCTASQuery.java,281,62,62,1,2,100,50,50,4,2,2,8,4,4,0,0,0,1,YES
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestTimezone.java,99,55,55,2,8,276,34,130,608,76,94,610,76,94,606,75,94,2,YES
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/ScanNode.java,247,131,131,1,11,33,3,3,187,17,17,330,30,30,44,4,4,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/BinaryEval.java,226,173,173,1,12,384,32,32,1380,115,115,2796,233,233,-36,-3,0,1,NO
9,tajo-common/src/test/java/org/apache/tajo/datum/protobuf/TestTextUtils.java,52,94,94,1,10,20,2,2,520,52,52,520,52,52,520,52,52,1,NO
9,tajo-core/src/main/java/org/apache/tajo/worker/WorkerHeartbeatService.java,263,131,131,1,17,226,13,26,41,2,4,98,5,10,-16,0,0,2,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/eval/FieldEval.java,119,131,131,1,11,88,8,8,66,6,6,77,7,7,55,5,5,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/string/Concat_ws.java,80,131,131,1,1,2,2,2,2,2,2,3,3,3,1,1,1,1,YES
9,tajo-core/tajo-core-backend/src/test/java/tajo/engine/planner/physical/TestBSTIndexExec.java,193,200,200,2,51,2754,54,65,391,7,15,799,15,24,-17,0,6,3,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftOuterJoinExec.java,210,159,159,2,48,1944,40,94,72,1,3,144,3,4,0,0,2,4,NO
9,tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java,894,147,147,4,89,701,7,12,771,8,20,1136,12,26,406,4,14,8,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/function/stream/TextFieldSerializerDeserializer.java,249,79,79,1,2,258,129,130,28,14,14,86,43,43,-30,-15,0,1,YES
9,tajo-common/src/main/java/org/apache/tajo/datum/NullDatum.java,137,173,173,3,43,843,19,50,1043,24,73,1146,26,79,940,21,67,4,YES
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/RangeShuffleFileWriteExec.java,131,147,147,1,12,1128,94,94,12,1,1,24,2,2,0,0,0,1,NO
9,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestMergeScanner.java,179,173,173,1,12,36,3,3,348,29,29,396,33,33,300,25,25,1,NO
9,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseStorageManager.java,1139,97,97,1,10,30,3,3,50,5,5,130,13,13,-30,-3,0,1,NO
9,tajo-common/src/main/java/org/apache/tajo/exception/ExceptionUtil.java,238,66,0,1,5,145,29,29,0,0,0,5,1,1,-5,-1,0,1,NO
9,tajo-core/src/test/java/org/apache/tajo/engine/eval/ExprTestBase.java,251,131,131,1,32,844,26,58,425,13,37,700,21,59,150,4,15,3,NO
9,tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultFileScanner.java,228,94,94,2,14,144,10,14,232,16,26,788,56,94,-324,-23,11,4,YES
9,tajo-core/tajo-core-backend/src/test/java/tajo/storage/TestHColumnReader.java,147,200,200,1,17,459,27,27,34,2,2,51,3,3,17,1,1,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/RightOuterMergeJoinExec.java,346,160,160,1,12,1128,94,94,24,2,2,48,4,4,0,0,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/master/container/TajoRecordFactoryPBImpl.java,104,100,100,1,10,370,37,37,1040,104,104,1040,104,104,1040,104,104,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/function/TestStringOperatorsAndFunctions.java,636,62,62,2,3,260,86,130,26,8,10,46,15,20,6,2,6,2,YES
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalTreeUtil.java,343,173,173,2,41,1806,44,94,789,19,33,917,22,37,661,16,29,3,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/verifier/PreLogicalPlanVerifier.java,326,104,104,1,28,98,3,6,608,21,38,972,34,64,244,8,12,3,NO
9,tajo-core/src/test/java/org/apache/tajo/engine/eval/TestEvalTreeUtil.java,372,131,131,1,33,275,8,16,187,5,7,198,6,7,176,5,7,3,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashJoinExec.java,288,62,62,1,2,258,129,130,8,4,4,21,10,11,-5,-2,0,1,YES
9,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/DefaultTajoCliOutputFormatter.java,322,90,90,1,1,2,2,2,8,8,8,9,9,9,7,7,7,1,NO
9,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/FileScannerV2.java,249,162,0,1,17,306,18,18,0,0,0,68,4,4,-68,-4,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashJoinExec.java,205,131,131,1,13,276,21,50,294,22,26,294,22,26,294,22,26,2,YES
9,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleDefinition.java,37,98,98,1,10,80,8,8,20,2,2,30,3,3,10,1,1,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/function/TestJsonFunctions.java,67,62,62,1,2,258,129,130,2,1,1,4,2,2,0,0,0,1,YES
9,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/StorageManager.java,717,173,173,2,34,289,8,11,85,2,4,289,8,15,-119,-3,0,2,NO
9,tajo-common/src/test/java/org/apache/tajo/util/TestTimeStampUtil.java,75,131,131,1,12,24,2,2,900,75,75,900,75,75,900,75,75,1,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/expr/SignedEval.java,87,104,104,1,2,100,50,50,6,3,3,12,6,6,0,0,0,1,YES
9,tajo-common/src/main/java/org/apache/tajo/tuple/memory/HeapTuple.java,320,60,60,1,4,48,12,12,60,15,15,60,15,15,60,15,15,1,YES
9,tajo-core/tajo-core-backend/src/main/java/tajo/engine/function/builtin/MaxInt.java,52,195,195,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/CaseWhenEval.java,260,173,173,1,17,510,30,30,408,24,24,612,36,36,204,12,12,1,NO
9,tajo-common/src/test/java/org/apache/tajo/util/TestDateTimeUtil.java,467,127,127,1,2,258,129,130,14,7,7,25,12,13,3,1,2,1,YES
9,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/TableStatistics.java,120,173,0,1,17,306,18,18,0,0,0,68,4,4,-68,-4,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/physical/HashJoinExec.java,200,173,173,2,24,1296,54,94,48,2,3,108,4,7,-12,0,0,2,NO
9,tajo-core/tajo-core-backend/src/test/java/tajo/engine/query/TestJoinQuery.java,137,200,200,1,17,884,52,52,17,1,1,68,4,4,-34,-2,0,1,NO
9,tajo-core/src/test/java/org/apache/tajo/storage/TestRowFile.java,144,131,131,1,10,270,27,27,10,1,1,30,3,3,-10,-1,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/global/ExecutionBlockCursor.java,210,131,131,1,11,55,5,5,1364,124,124,1441,131,131,1287,117,117,1,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/rewrite/BaseLogicalPlanRewriteRuleProvider.java,60,95,95,1,8,72,9,9,24,3,3,56,7,7,-8,-1,0,1,NO
9,tajo-common/src/test/java/org/apache/tajo/datum/TestDateDatum.java,119,150,150,2,14,330,23,130,96,6,8,104,7,8,88,6,8,2,YES
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/orc/ORCScanner.java,344,66,66,1,4,32,8,8,12,3,3,20,5,5,4,1,1,1,YES
9,tajo-core/src/main/java/org/apache/tajo/master/exec/QueryExecutor.java,587,96,96,3,32,468,14,130,268,8,24,438,13,25,98,3,23,5,YES
9,tajo-jdbc/src/main/java/org/apache/tajo/jdbc/TajoPreparedStatement.java,657,147,147,2,35,486,13,27,59,1,2,130,3,5,-12,0,0,3,NO
9,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MySQLStore.java,237,159,159,2,29,87,3,3,646,22,51,704,24,53,588,20,49,2,NO
9,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java,324,173,173,4,130,2832,21,94,1627,12,43,2451,18,65,803,6,21,10,NO
9,tajo-common/src/test/java/org/apache/tajo/util/graph/TestSimpleDirectedGraph.java,85,104,104,1,3,48,16,16,6,2,2,9,3,3,3,1,1,1,YES
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalOptimizer.java,296,131,131,1,22,176,8,10,209,9,15,264,12,19,154,7,11,2,NO
9,tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java,913,131,131,3,142,923,6,23,2720,19,59,3724,26,91,1716,12,39,13,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/ExceptNode.java,46,173,173,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Max.java,76,94,94,1,10,230,23,23,760,76,76,760,76,76,760,76,76,1,NO
9,tajo-cluster-tests/src/test/java/org/apache/tajo/LocalTajoTestingUtility.java,167,62,62,1,2,100,50,50,4,2,2,12,6,6,-4,-2,0,1,YES
9,tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/BaseTupleComparator.java,202,97,97,1,8,64,8,13,28,3,6,72,9,15,-16,-2,0,2,YES
9,tajo-common/src/main/java/org/apache/tajo/storage/StorageConstants.java,122,104,104,3,21,781,37,58,203,9,19,254,12,22,152,7,16,4,YES
9,tajo-rpc/tajo-rpc-protobuf/src/main/java/org/apache/tajo/rpc/BlockingRpcClient.java,285,84,84,1,16,224,14,26,424,26,49,744,46,86,104,6,12,2,NO
9,tajo-core/src/test/java/org/apache/tajo/ha/TestHAServiceHDFSImpl.java,151,94,94,1,9,119,13,15,125,13,14,250,27,28,0,0,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/geoip/GeoIPCountryInet4.java,55,137,137,1,12,108,9,9,660,55,55,660,55,55,660,55,55,1,NO
9,tajo-storage/src/main/java/org/apache/tajo/storage/parquet/TajoWriteSupport.java,149,135,0,1,11,77,7,7,0,0,0,44,4,4,-44,-4,0,1,NO
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestSortIntersectExec.java,296,62,62,1,2,258,129,130,6,3,3,10,5,5,2,1,1,1,YES
9,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java,156,173,173,1,29,1434,49,94,291,10,20,582,20,40,0,0,0,2,NO
9,tajo-client/src/main/java/org/apache/tajo/client/CatalogAdminClient.java,165,104,104,1,5,145,29,29,5,1,1,10,2,2,0,0,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/LogicalPlanVerifier.java,239,158,158,1,24,1608,67,94,708,29,51,1032,43,70,384,16,32,2,NO
9,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/client/TestDDLBuilder.java,72,159,159,2,53,669,12,21,804,15,63,881,16,65,727,13,61,4,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/query/exception/SQLParseError.java,107,167,167,1,17,17,1,1,68,4,4,102,6,6,34,2,2,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinLong.java,48,131,131,1,10,230,23,23,10,1,1,320,32,32,-300,-30,0,1,NO
9,tajo-rpc/tajo-rpc-protobuf/src/test/java/org/apache/tajo/rpc/TestRpcClientManager.java,136,80,80,1,16,252,15,26,940,58,97,1124,70,97,756,47,97,3,YES
9,tajo-core/tajo-core-backend/src/test/java/tajo/engine/query/TestSelectQuery.java,312,200,200,1,68,2023,29,52,51,0,1,289,4,6,-187,-2,0,4,NO
9,tajo-core/tajo-core-storage/src/main/java/tajo/storage/FileAppender.java,63,200,200,1,17,765,45,45,323,19,19,323,19,19,323,19,19,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/ExplainLogicalPlanVisitor.java,206,162,162,1,17,510,30,30,102,6,6,136,8,8,68,4,4,1,NO
9,tajo-client/src/main/java/org/apache/tajo/cli/tools/TajoDump.java,202,103,103,1,10,20,2,2,150,15,15,160,16,16,140,14,14,1,NO
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoRecordMaterializer.java,66,97,97,1,4,12,3,3,20,5,5,84,21,21,-44,-11,0,1,YES
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/event/QueryEventType.java,27,173,0,1,12,204,17,17,0,0,0,12,1,1,-12,-1,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/TaskAttemptContext.java,211,200,200,1,17,1105,65,65,323,19,19,544,32,32,102,6,6,1,NO
9,tajo-core/tajo-core-backend/src/test/java/tajo/worker/TestWorker.java,427,200,200,1,17,187,11,11,34,2,2,51,3,3,17,1,1,1,NO
9,tajo-core/tajo-core-backend/src/test/java/tajo/storage/TestFragment.java,130,195,195,1,17,1105,65,65,17,1,1,34,2,2,0,0,0,1,NO
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/fragment/FileFragment.java,238,97,97,1,10,100,10,10,20,2,2,30,3,3,10,1,1,1,NO
9,tajo-core/src/main/java/org/apache/tajo/master/container/TajoConverterUtils.java,263,100,100,1,10,370,37,37,2630,263,263,2630,263,263,2630,263,263,1,NO
9,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/util/TestTupleUtil.java,174,173,173,1,12,156,13,13,132,11,11,180,15,15,84,7,7,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/utils/TupleUtil.java,222,173,173,3,36,1344,37,94,444,12,22,636,17,26,252,7,18,3,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/MinString.java,48,131,131,1,10,230,23,23,60,6,6,460,46,46,-340,-34,0,1,NO
9,tajo-plan/src/main/java/org/apache/tajo/plan/exprrewrite/rules/ConstantFolding.java,123,104,104,4,20,312,15,130,132,6,16,186,9,21,78,3,16,4,YES
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestRadixSort.java,265,27,27,1,1,130,130,130,6,6,6,7,7,7,5,5,5,1,YES
9,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestTruncateTable.java,96,62,62,1,2,100,50,50,6,3,3,12,6,6,0,0,0,1,YES
9,tajo-core/tajo-core-backend/src/main/java/tajo/webapp/StaticHttpServer.java,50,200,200,1,17,442,26,26,17,1,1,34,2,2,0,0,0,1,NO
9,tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/CatalogClient.java,67,173,173,1,17,357,21,21,51,3,3,102,6,6,0,0,0,1,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/global/MasterPlan.java,290,131,131,2,33,218,6,16,332,10,43,371,11,51,293,8,41,4,YES
9,tajo-plan/src/main/java/org/apache/tajo/plan/serder/EvalTreeProtoSerializer.java,310,104,104,1,10,580,58,58,30,3,3,30,3,3,30,3,3,1,NO
9,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestBNLJoinExec.java,225,131,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
9,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/DelimitedLineReader.java,177,97,97,2,18,82,4,5,118,6,11,156,8,14,80,4,8,2,YES
9,tajo-cli/src/main/java/org/apache/tajo/cli/tools/TajoDump.java,218,90,90,3,23,231,10,29,82,3,8,149,6,13,15,0,3,4,YES
9,tajo-catalog/tajo-catalog-drivers/tajo-hive/src/test/java/org/apache/tajo/catalog/store/TestHiveCatalogStore.java,565,79,79,3,15,254,16,29,327,21,53,1071,71,138,-417,-27,44,4,YES
9,tajo-core/src/main/java/org/apache/tajo/engine/planner/TypeDeterminant.java,321,120,120,1,11,55,5,5,187,17,17,187,17,17,187,17,17,1,NO
9,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/eval/TestEvalTree.java,721,173,173,2,34,918,27,33,51,1,2,102,3,4,0,0,0,2,NO
9,tajo-core/src/main/java/org/apache/tajo/engine/utils/test/ErrorInjectionRewriter.java,40,122,122,1,11,66,6,6,440,40,40,440,40,40,440,40,40,1,NO
9,tajo-core/tajo-core-backend/src/main/java/tajo/master/Query.java,592,200,200,2,68,1020,15,31,2907,42,108,3179,46,117,2635,38,99,4,NO
9,tajo-common/src/main/java/org/apache/tajo/common/type/IPv4.java,181,173,173,1,12,324,27,27,36,3,3,72,6,6,0,0,0,1,NO
9,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/TaskRunner.java,405,173,173,1,51,765,15,21,306,6,8,561,11,17,51,1,4,3,NO
9,tajo-core/src/test/java/org/apache/tajo/benchmark/TestTPCH.java,70,131,131,1,8,24,3,3,56,7,7,56,7,7,56,7,7,1,NO
9,tajo-client/src/main/java/org/apache/tajo/client/DummyServiceTracker.java,101,91,91,1,9,119,13,15,162,18,18,171,19,19,153,17,17,1,NO
